id,unicode,X,Y,population,travellers,visitors
1543,2543,9923,4455,14,5,9
1544,2544,9950,4438,20,12,8
1545,2545,9939,4445,18,2,16
1546,2546,9925,4467,22,8,14
1547,2547,9925,4421,25,11,14
1548,2548,9921,4465,18,0,18
1549,2549,9938,4480,1,1,0
1550,2550,9937,4465,15,4,11
1551,2551,9924,4460,9,3,6
1552,2552,9945,4499,1,0,1
1553,2553,9939,4428,1,0,1
1554,2554,9904,4438,43,22,21
1555,2555,9942,4439,59,36,23
1556,2556,9944,4452,3,0,3
1557,2557,9923,4415,2,1,1
1558,2558,9887,4421,4,2,2
1559,2559,9939,4454,38,17,21
1560,2560,9928,4465,43,21,22
1561,2561,9904,4432,44,8,36
1562,2562,9929,4456,20,6,14
1563,2563,9906,4466,2,2,0
1564,2564,9912,4464,2,0,2
1565,2565,9950,4436,33,10,23
1566,2566,9914,4469,25,15,10
1567,2567,9922,4421,18,6,12
1568,2568,9888,4493,1,1,0
1569,2569,9889,4499,1,0,1
1570,2570,9936,4478,2,1,1
1571,2571,9942,4463,4,0,4
1572,2572,9909,4459,42,5,37
1573,2573,9919,4464,22,4,18
1574,2574,9907,4430,52,25,27
1575,2575,9939,4435,40,13,27
1576,2576,9945,4452,2,0,2
1577,2577,9917,4415,2,1,1
1578,2578,9909,4427,37,13,24
1579,2579,9988,4470,1,0,1
1580,2580,9922,4417,1,0,1
1581,2581,9944,4487,3,1,2
1582,2582,9916,4469,13,1,12
1583,2583,9916,4417,6,1,5
1584,2584,9921,4455,91,19,72
1585,2585,9940,4423,13,3,10
1586,2586,9950,4443,45,16,29
1587,2587,9946,4462,1,0,1
1588,2588,9887,4422,3,1,2
1589,2589,9909,4428,13,5,8
1590,2590,9928,4424,6,0,6
1591,2591,9928,4427,45,12,33
1592,2592,9902,4425,8,5,3
1593,2593,9912,4427,15,11,4
1594,2594,9916,4423,3,0,3
1595,2595,9950,4439,23,7,16
1596,2596,9942,4465,20,16,4
1597,2597,9899,4450,1,0,1
1598,2598,9937,4456,38,8,30
1599,2599,9922,4428,47,4,43
1600,2600,9911,4478,11,3,8
1601,2601,9930,4465,13,11,2
1602,2602,9910,4468,6,0,6
1603,2603,9949,4446,10,1,9
1604,2604,9949,4445,32,11,21
1605,2605,9926,4470,35,20,15
1606,2606,9906,4438,11,0,11
1607,2607,9904,4439,40,23,17
1608,2608,9922,4465,71,20,51
1609,2609,9926,4477,4,2,2
1610,2610,9926,4475,2,0,2
1611,2611,9936,4455,143,115,28
1612,2612,9926,4432,29,6,23
1613,2613,9928,4464,5,2,3
1614,2614,9916,4425,7,1,6
1615,2615,9943,4436,18,7,11
1616,2616,9912,4474,3,0,3
1617,2617,9923,4425,24,4,20
1618,2618,9908,4455,3,0,3
1619,2619,9962,4444,1,0,1
1620,2620,9935,4449,11,1,10
1621,2621,9942,4451,1,0,1
1622,2622,9903,4446,42,5,37
1623,2623,9941,4463,12,1,11
1624,2624,9913,4451,19,1,18
1625,2625,9925,4462,17,3,14
1626,2626,9898,4426,3,0,3
1627,2627,9919,4415,2,0,2
1628,2628,9916,4418,4,4,0
1629,2629,9926,4415,9,1,8
1630,2630,9938,4456,23,12,11
1631,2631,9919,4465,9,3,6
1632,2632,9924,4470,8,4,4
1633,2633,9903,4432,60,29,31
1634,2634,9904,4457,6,1,5
1635,2635,9915,4474,12,7,5
1636,2636,9926,4426,18,3,15
1637,2637,9896,4431,2,2,0
1638,2638,9939,4430,16,5,11
1639,2639,9901,4440,32,13,19
1640,2640,9939,4440,21,8,13
1641,2641,9918,4415,21,3,18
1642,2642,9912,4452,73,19,54
1643,2643,9906,4462,31,19,12
1644,2644,9916,4473,5,2,3
1645,2645,9902,4431,5,5,0
1646,2646,9952,4434,5,3,2
1647,2647,9909,4476,19,10,9
1648,2648,9934,4462,36,24,12
1649,2649,9925,4470,10,6,4
1650,2650,9930,4426,9,1,8
1651,2651,9942,4452,11,1,10
1652,2652,9905,4435,30,22,8
1653,2653,9941,4447,21,4,17
1654,2654,9942,4450,3,2,1
1655,2655,9945,4451,5,2,3
1656,2656,9940,4455,9,3,6
1657,2657,9924,4465,9,3,6
1658,2658,9909,4424,5,5,0
1659,2659,9908,4416,1,0,1
1660,2660,9911,4418,1,1,0
1661,2661,9909,4419,5,1,4
1662,2662,9909,4418,1,1,0
1663,2663,9944,4456,48,19,29
1664,2664,9940,4457,32,17,15
1665,2665,9936,4465,25,9,16
1666,2666,9900,4463,8,2,6
1667,2667,9915,4468,17,3,14
1668,2668,9904,4473,1,0,1
1669,2669,9896,4410,1,1,0
1670,2670,9929,4428,29,13,16
1671,2671,9910,4473,22,9,13
1672,2672,9932,4459,14,3,11
1673,2673,9900,4458,3,2,1
1674,2674,9913,4459,20,0,20
1675,2675,9896,4414,6,2,4
1676,2676,9927,4472,2,2,0
1677,2677,9940,4462,11,5,6
1678,2678,9902,4433,2,0,2
1679,2679,9895,4445,5,0,5
1680,2680,9946,4476,3,1,2
1681,2681,9909,4477,22,6,16
1682,2682,9903,4425,14,7,7
1683,2683,9946,4424,12,5,7
1684,2684,9931,4421,9,4,5
1685,2685,9910,4464,2,0,2
1686,2686,9898,4447,22,0,22
1687,2687,9935,4438,60,23,37
1688,2688,9944,4444,17,10,7
1689,2689,9942,4445,22,4,18
1690,2690,9900,4449,5,0,5
1691,2691,9949,4443,60,26,34
1692,2692,9923,4462,26,2,24
1693,2693,9950,4445,25,10,15
1694,2694,9907,4456,4,0,4
1695,2695,9941,4439,10,4,6
1696,2696,9950,4447,6,3,3
1697,2697,9901,4458,2,1,1
1698,2698,9954,4436,9,7,2
1699,2699,9908,4436,9,0,9
1700,2700,9945,4468,4,0,4
1701,2701,9942,4433,4,1,3
1702,2702,9908,4453,25,12,13
1703,2703,9950,4435,8,2,6
1704,2704,9890,4419,6,4,2
1705,2705,9901,4421,5,1,4
1706,2706,9961,4447,4,0,4
1707,2707,9950,4440,8,4,4
1708,2708,9960,4446,2,0,2
1709,2709,9913,4431,3,0,3
1710,2710,9941,4437,17,3,14
1711,2711,9935,4463,8,3,5
1712,2712,9936,4459,19,10,9
1713,2713,9944,4470,8,3,5
1714,2714,9945,4484,3,2,1
1715,2715,9941,4423,24,6,18
1716,2716,9909,4430,11,2,9
1717,2717,9932,4432,71,36,35
1718,2718,9948,4450,2,2,0
1719,2719,9948,4451,5,2,3
1720,2720,9953,4443,4,2,2
1721,2721,9932,4419,2,2,0
1722,2722,9937,4429,39,9,30
1723,2723,9903,4467,7,2,5
1724,2724,9905,4461,1,0,1
1725,2725,9906,4460,19,11,8
1726,2726,9898,4409,1,0,1
1727,2727,9904,4426,49,34,15
1728,2728,9910,4432,1,0,1
1729,2729,9900,4461,6,2,4
1730,2730,9924,4466,3,1,2
1731,2731,9939,4427,10,3,7
1732,2732,9946,4436,8,2,6
1733,2733,9935,4434,28,9,19
1734,2734,9940,4453,26,3,23
1735,2735,9940,4452,35,9,26
1736,2736,9913,4464,5,0,5
1737,2737,9946,4446,13,2,11
1738,2738,9924,4458,20,7,13
1739,2739,9914,4429,23,2,21
1740,2740,9932,4406,1,1,0
1741,2741,9924,4425,11,0,11
1742,2742,9905,4428,8,5,3
1743,2743,9897,4421,5,4,1
1744,2744,9902,4427,2,0,2
1745,2745,9925,4423,13,6,7
1746,2746,9900,4471,1,0,1
1747,2747,9898,4449,12,6,6
1748,2748,9946,4465,23,3,20
1749,2749,9930,4468,3,1,2
1750,2750,9949,4464,2,0,2
1751,2751,9931,4422,4,1,3
1752,2752,9934,4424,8,1,7
1753,2753,9924,4424,6,0,6
1754,2754,9911,4451,45,18,27
1755,2755,9938,4418,3,0,3
1756,2756,9903,4426,6,2,4
1757,2757,9932,4457,14,1,13
1758,2758,9899,4417,7,6,1
1759,2759,9935,4424,4,0,4
1760,2760,9944,4437,6,5,1
1761,2761,9908,4430,5,2,3
1762,2762,9937,4418,1,0,1
1763,2763,9916,4459,12,4,8
1764,2764,9945,4472,4,1,3
1765,2765,9943,4451,6,4,2
1766,2766,9902,4460,2,0,2
1767,2767,9935,4468,2,1,1
1768,2768,9933,4471,10,1,9
1769,2769,9903,4460,6,3,3
1770,2770,9930,4460,7,4,3
1771,2771,9981,4473,1,0,1
1772,2772,9907,4469,1,0,1
1773,2773,9917,4464,7,1,6
1774,2774,9945,4459,10,4,6
1775,2775,9908,4466,8,5,3
1776,2776,9908,4464,15,10,5
1777,2777,9911,4471,10,7,3
1778,2778,9903,4423,28,11,17
1779,2779,9949,4463,2,0,2
1780,2780,9932,4467,34,26,8
1781,2781,9933,4425,8,0,8
1782,2782,9946,4468,2,0,2
1783,2783,9942,4458,16,6,10
1784,2784,9919,4466,4,0,4
1785,2785,9940,4417,8,8,0
1786,2786,9939,4420,1,0,1
1787,2787,9903,4463,5,2,3
1788,2788,9936,4425,14,2,12
1789,2789,9954,4446,1,0,1
1790,2790,9913,4432,56,5,51
1791,2791,9947,4453,4,3,1
1792,2792,9946,4451,5,3,2
1793,2793,9944,4450,1,0,1
1794,2794,9916,4421,2,1,1
1795,2795,9899,4441,8,1,7
1796,2796,9918,4399,1,1,0
1797,2797,9914,4401,1,0,1
1798,2798,9891,4492,9,1,8
1799,2799,9925,4463,23,13,10
1800,2800,9900,4425,4,2,2
1801,2801,9899,4423,1,1,0
1802,2802,9947,4436,2,0,2
1803,2803,9908,4462,4,1,3
1804,2804,9947,4448,3,0,3
1805,2805,9920,4415,5,2,3
1806,2806,9909,4455,6,0,6
1807,2807,9931,4425,2,1,1
1808,2808,9926,4468,4,1,3
1809,2809,9945,4475,2,1,1
1810,2810,9931,4458,2,0,2
1811,2811,9917,4471,8,5,3
1812,2812,9947,4472,3,1,2
1813,2813,9949,4439,11,3,8
1814,2814,9899,4440,20,11,9
1815,2815,9898,4439,8,3,5
1816,2816,9925,4419,6,5,1
1817,2817,9923,4420,13,3,10
1818,2818,9929,4467,61,37,24
1819,2819,9926,4410,2,2,0
1820,2820,9918,4419,6,2,4
1821,2821,9907,4475,3,0,3
1822,2822,9935,4465,13,8,5
1823,2823,9938,4423,7,4,3
1824,2824,9953,4437,7,5,2
1825,2825,9923,4421,15,9,6
1826,2826,9914,4430,11,0,11
1827,2827,9942,4436,6,1,5
1828,2828,9901,4443,5,0,5
1829,2829,9906,4431,43,14,29
1830,2830,9946,4472,2,1,1
1831,2831,9900,4422,12,4,8
1832,2832,9905,4421,3,1,2
1833,2833,9937,4461,3,0,3
1834,2834,9953,4446,6,2,4
1835,2835,9938,4466,1,0,1
1836,2836,9950,4448,3,0,3
1837,2837,9906,4461,3,1,2
1838,2838,9937,4415,1,0,1
1839,2839,9943,4468,5,3,2
1840,2840,9940,4464,2,2,0
1841,2841,9913,4418,4,1,3
1842,2842,9933,4419,2,0,2
1843,2843,9903,4428,2,2,0
1844,2844,9958,4448,1,0,1
1845,2845,9952,4446,17,7,10
1846,2846,9924,4420,1,0,1
1847,2847,9955,4477,1,1,0
1848,2848,9952,4474,1,0,1
1849,2849,9916,4475,2,0,2
1850,2850,9945,4480,1,0,1
1851,2851,9893,4441,10,1,9
1852,2852,9895,4439,1,1,0
1853,2853,9963,4492,3,2,1
1854,2854,9949,4461,2,1,1
1855,2855,9952,4457,4,2,2
1856,2856,9934,4464,6,4,2
1857,2857,9939,4438,22,11,11
1858,2858,9916,4476,1,0,1
1859,2859,9941,4468,15,8,7
1860,2860,9935,4454,38,22,16
1861,2861,9915,4420,4,1,3
1862,2862,9938,4429,4,2,2
1863,2863,9938,4430,13,0,13
1864,2864,9935,4448,35,12,23
1865,2865,9924,4427,5,1,4
1866,2866,9920,4410,2,1,1
1867,2867,9926,4408,1,1,0
1868,2868,9913,4471,7,1,6
1869,2869,9911,4475,24,7,17
1870,2870,9904,4441,8,1,7
1871,2871,9933,4418,2,1,1
1872,2872,9934,4417,1,0,1
1873,2873,9933,4424,18,7,11
1874,2874,9934,4465,8,5,3
1875,2875,9913,4417,1,0,1
1876,2876,9898,4450,7,4,3
1877,2877,9928,4467,6,3,3
1878,2878,9905,4441,14,0,14
1879,2879,9905,4436,24,1,23
1880,2880,9902,4441,1,0,1
1881,2881,9896,4417,3,0,3
1882,2882,9951,4439,7,1,6
1883,2883,9936,4422,1,1,0
1884,2884,9917,4398,7,3,4
1885,2885,9932,4416,1,1,0
1886,2886,9932,4420,1,0,1
1887,2887,9949,4479,1,1,0
1888,2888,9941,4476,1,0,1
1889,2889,9903,4461,1,0,1
1890,2890,9944,4486,4,1,3
1891,2891,9941,4435,15,5,10
1892,2892,9914,4470,4,2,2
1893,2893,9907,4478,2,0,2
1894,2894,9915,4477,1,1,0
1895,2895,9915,4475,2,0,2
1896,2896,9939,4419,2,1,1
1897,2897,9942,4468,4,0,4
1898,2898,9928,4428,11,2,9
1899,2899,9934,4425,20,6,14
1900,2900,9922,4422,8,2,6
1901,2901,9947,4473,3,3,0
1902,2902,9908,4417,3,2,1
1903,2903,9934,4423,1,0,1
1904,2904,9900,4472,3,2,1
1905,2905,9904,4465,2,1,1
1906,2906,9903,4481,1,0,1
1907,2907,9949,4457,4,3,1
1908,2908,9940,4448,4,0,4
1909,2909,9889,4410,1,1,0
1910,2910,9889,4409,1,0,1
1911,2911,9951,4445,8,5,3
1912,2912,9947,4474,3,2,1
1913,2913,9904,4472,8,0,8
1914,2914,9905,4457,9,2,7
1915,2915,9906,4463,23,21,2
1916,2916,9895,4420,4,2,2
1917,2917,9897,4444,7,1,6
1918,2918,9927,4470,16,7,9
1919,2919,9944,4467,7,2,5
1920,2920,9951,4437,13,8,5
1921,2921,9924,4459,15,7,8
1922,2922,9920,4465,8,0,8
1923,2923,9897,4417,4,0,4
1924,2924,9887,4425,1,0,1
1925,2925,9926,4416,4,2,2
1926,2926,9956,4445,1,0,1
1927,2927,9922,4424,6,1,5
1928,2928,9895,4422,1,1,0
1929,2929,9930,4474,1,0,1
1930,2930,9925,4417,8,7,1
1931,2931,9910,4430,1,0,1
1932,2932,9915,4425,14,1,13
1933,2933,9903,4440,5,2,3
1934,2934,9949,4437,11,2,9
1935,2935,9930,4429,15,0,15
1936,2936,9908,4473,2,1,1
1937,2937,9929,4464,16,7,9
1938,2938,9923,4465,8,2,6
1939,2939,9938,4452,4,3,1
1940,2940,9962,4431,2,2,0
1941,2941,9901,4419,2,2,0
1942,2942,9909,4466,7,3,4
1943,2943,9939,4429,1,1,0
1944,2944,9940,4432,8,1,7
1945,2945,9910,4425,2,1,1
1946,2946,9886,4408,3,0,3
1947,2947,9888,4421,4,1,3
1948,2948,9940,4438,20,7,13
1949,2949,9916,4477,1,0,1
1950,2950,9937,4428,25,5,20
1951,2951,9937,4421,2,0,2
1952,2952,9923,4464,23,13,10
1953,2953,9914,4412,1,0,1
1954,2954,9947,4444,12,5,7
1955,2955,9908,4419,1,1,0
1956,2956,9913,4479,1,1,0
1957,2957,9933,4417,6,6,0
1958,2958,9941,4454,6,2,4
1959,2959,9910,4416,1,0,1
1960,2960,9915,4418,2,1,1
1961,2961,9922,4419,3,0,3
1962,2962,9946,4459,2,1,1
1963,2963,9938,4467,9,3,6
1964,2964,9902,4464,2,0,2
1965,2965,9915,4422,6,2,4
1966,2966,9930,4469,2,1,1
1967,2967,9931,4467,2,0,2
1968,2968,9951,4443,4,3,1
1969,2969,9916,4422,6,1,5
1970,2970,9937,4455,35,25,10
1971,2971,9906,4435,3,3,0
1972,2972,9937,4453,12,6,6
1973,2973,9906,4474,1,0,1
1974,2974,9907,4458,5,0,5
1975,2975,9950,4421,1,1,0
1976,2976,9923,4469,4,1,3
1977,2977,9899,4431,2,1,1
1978,2978,9905,4480,1,0,1
1979,2979,9903,4464,9,2,7
1980,2980,9905,4459,11,5,6
1981,2981,9961,4502,1,1,0
1982,2982,9946,4453,7,4,3
1983,2983,9897,4452,16,11,5
1984,2984,9929,4419,1,0,1
1985,2985,9926,4423,5,3,2
1986,2986,9921,4472,3,2,1
1987,2987,9941,4420,1,0,1
1988,2988,9939,4463,6,2,4
1989,2989,9903,4422,11,2,9
1990,2990,9898,4417,2,1,1
1991,2991,9901,4423,11,2,9
1992,2992,9914,4431,18,7,11
1993,2993,9905,4456,4,1,3
1994,2994,9944,4457,5,2,3
1995,2995,9905,4478,2,1,1
1996,2996,9912,4414,1,0,1
1997,2997,9896,4416,3,2,1
1998,2998,9907,4432,6,1,5
1999,2999,9914,4480,3,1,2
2000,3000,9953,4455,5,0,5
2001,3001,9925,4420,4,3,1
2002,3002,9925,4424,7,7,0
2003,3003,9920,4464,6,1,5
2004,3004,9956,4407,2,0,2
2005,3005,9906,4433,9,0,9
2006,3006,9900,4446,11,1,10
2007,3007,9902,4443,14,1,13
2008,3008,9930,4470,3,1,2
2009,3009,9954,4443,1,0,1
2010,3010,9947,4450,1,0,1
2011,3011,9943,4440,8,3,5
2012,3012,9916,4419,4,0,4
2013,3013,9904,4433,7,0,7
2014,3014,9943,4470,4,0,4
2015,3015,9917,4399,1,0,1
2016,3016,9905,4469,1,0,1
2017,3017,9946,4469,2,1,1
2018,3018,9932,4469,2,0,2
2019,3019,9946,4433,7,0,7
2020,3020,9917,4410,12,4,8
2021,3021,9940,4435,9,3,6
2022,3022,9931,4464,6,2,4
2023,3023,9907,4428,5,0,5
2024,3024,9945,4477,2,1,1
2025,3025,9917,4473,1,1,0
2026,3026,9941,4429,1,0,1
2027,3027,9949,4474,4,1,3
2028,3028,9901,4459,11,6,5
2029,3029,9954,4468,4,0,4
2030,3030,9906,4424,8,4,4
2031,3031,9901,4436,2,1,1
2032,3032,9929,4427,9,1,8
2033,3033,9914,4423,7,3,4
2034,3034,9961,4494,2,1,1
2035,3035,9963,4496,1,0,1
2036,3036,9951,4440,2,0,2
2037,3037,9949,4449,1,1,0
2038,3038,9912,4432,5,1,4
2039,3039,9935,4459,6,3,3
2040,3040,9937,4468,3,1,2
2041,3041,9907,4449,5,0,5
2042,3042,9912,4475,11,4,7
2043,3043,9903,4416,1,0,1
2044,3044,9915,4414,1,0,1
2045,3045,9941,4434,19,5,14
2046,3046,9908,4424,4,3,1
2047,3047,9930,4428,3,0,3
2048,3048,9940,4422,5,2,3
2049,3049,9903,4459,5,1,4
2050,3050,9920,4472,3,0,3
2051,3051,9899,4452,6,2,4
2052,3052,9909,4433,2,0,2
2053,3053,9904,4449,2,0,2
2054,3054,9908,4459,1,0,1
2055,3055,9897,4439,5,2,3
2056,3056,9899,4439,2,2,0
2057,3057,9897,4413,5,4,1
2058,3058,9939,4425,7,0,7
2059,3059,9955,4433,1,0,1
2060,3060,9943,4445,4,2,2
2061,3061,9932,4412,1,0,1
2062,3062,9939,4464,5,0,5
2063,3063,9903,4421,4,0,4
2064,3064,9940,4467,15,11,4
2065,3065,9952,4461,2,2,0
2066,3066,9922,4418,1,1,0
2067,3067,9954,4445,1,1,0
2068,3068,9901,4437,8,1,7
2069,3069,9902,4435,3,0,3
2070,3070,9977,4425,2,1,1
2071,3071,9975,4424,2,1,1
2072,3072,9926,4419,1,0,1
2073,3073,9916,4466,6,1,5
2074,3074,9909,4478,5,1,4
2075,3075,9960,4436,6,1,5
2076,3076,9938,4424,18,6,12
2077,3077,9934,4476,2,1,1
2078,3078,9939,4421,15,4,11
2079,3079,9943,4446,3,1,2
2080,3080,9906,4471,3,1,2
2081,3081,9905,4471,1,0,1
2082,3082,9918,4414,2,0,2
2083,3083,9955,4439,3,2,1
2084,3084,9898,4416,1,1,0
2085,3085,9944,4468,3,2,1
2086,3086,9906,4437,4,2,2
2087,3087,9909,4474,2,0,2
2088,3088,9917,4470,3,2,1
2089,3089,9916,4470,8,1,7
2090,3090,9946,4452,5,2,3
2091,3091,9947,4457,6,1,5
2092,3092,9932,4461,2,0,2
2093,3093,9895,4444,12,0,12
2094,3094,9885,4420,1,0,1
2095,3095,9905,4424,10,2,8
2096,3096,9894,4440,1,0,1
2097,3097,9920,4417,4,1,3
2098,3098,9921,4417,2,0,2
2099,3099,9950,4444,2,1,1
2100,3100,9940,4456,9,6,3
2101,3101,9952,4436,7,2,5
2102,3102,9945,4490,3,2,1
2103,3103,9944,4435,2,0,2
2104,3104,9945,4457,3,1,2
2105,3105,9925,4409,2,2,0
2106,3106,9884,4422,1,0,1
2107,3107,9904,4428,5,1,4
2108,3108,9939,4434,1,0,1
2109,3109,9943,4426,1,0,1
2110,3110,9897,4415,1,1,0
2111,3111,9909,4482,1,1,0
2112,3112,9877,4403,1,0,1
2113,3113,9956,4440,1,0,1
2114,3114,9983,4480,1,1,0
2115,3115,9982,4482,1,0,1
2116,3116,9945,4465,5,3,2
2117,3117,9899,4453,8,0,8
2118,3118,9915,4419,5,1,4
2119,3119,9907,4427,1,0,1
2120,3120,9917,4416,7,6,1
2121,3121,9961,4431,2,1,1
2122,3122,9960,4432,1,0,1
2123,3123,9937,4467,1,0,1
2124,3124,9948,4453,1,1,0
2125,3125,9910,4466,3,0,3
2126,3126,9942,4430,4,0,4
2127,3127,9950,4466,3,1,2
2128,3128,9900,4430,2,0,2
2129,3129,9955,4435,2,1,1
2130,3130,9951,4399,1,0,1
2131,3131,9906,4419,3,1,2
2132,3132,9901,4444,23,2,21
2133,3133,9950,4456,1,1,0
2134,3134,9942,4434,2,1,1
2135,3135,9951,4438,2,0,2
2136,3136,9899,4477,1,0,1
2137,3137,9950,4428,4,2,2
2138,3138,9946,4429,1,0,1
2139,3139,9903,4419,2,1,1
2140,3140,9927,4419,2,0,2
2141,3141,9918,4471,9,2,7
2142,3142,9913,4429,8,2,6
2143,3143,9921,4415,2,0,2
2144,3144,9952,4462,2,0,2
2145,3145,9895,4423,2,0,2
2146,3146,9904,4424,6,1,5
2147,3147,9948,4468,1,0,1
2148,3148,9949,4467,2,1,1
2149,3149,9941,4451,1,0,1
2150,3150,9935,4464,6,1,5
2151,3151,9948,4465,10,6,4
2152,3152,9886,4417,1,0,1
2153,3153,9899,4458,3,1,2
2154,3154,9976,4426,1,0,1
2155,3155,9947,4455,3,0,3
2156,3156,9909,4453,17,10,7
2157,3157,9934,4419,1,1,0
2158,3158,9920,4416,4,0,4
2159,3159,9950,4468,1,0,1
2160,3160,9937,4411,1,0,1
2161,3161,9930,4423,2,0,2
2162,3162,9952,4443,1,1,0
2163,3163,9900,4479,3,1,2
2164,3164,9954,4441,3,1,2
2165,3165,9884,4423,2,0,2
2166,3166,9910,4427,3,0,3
2167,3167,9941,4432,2,0,2
2168,3168,9937,4422,7,2,5
2169,3169,9950,4467,5,1,4
2170,3170,9949,4469,2,2,0
2171,3171,9904,4419,1,0,1
2172,3172,9971,4443,1,0,1
2173,3173,9919,4474,1,0,1
2174,3174,9898,4424,2,0,2
2175,3175,9928,4458,10,2,8
2176,3176,9901,4442,6,1,5
2177,3177,9912,4425,2,1,1
2178,3178,9948,4467,1,1,0
2179,3179,9941,4462,2,0,2
2180,3180,9957,4448,3,0,3
2181,3181,9928,4421,2,2,0
2182,3182,9929,4420,3,0,3
2183,3183,9944,4462,1,0,1
2184,3184,9948,4443,22,10,12
2185,3185,9898,4453,4,0,4
2186,3186,9904,4440,3,0,3
2187,3187,9951,4481,1,1,0
2188,3188,9947,4476,3,1,2
2189,3189,9932,4433,12,2,10
2190,3190,9945,4463,2,0,2
2191,3191,9918,4416,7,4,3
2192,3192,9985,4463,1,1,0
2193,3193,9997,4470,1,0,1
2194,3194,9929,4460,9,1,8
2195,3195,9953,4417,1,1,0
2196,3196,9944,4489,4,1,3
2197,3197,9944,4411,1,0,1
2198,3198,9925,4471,3,1,2
2199,3199,9904,4421,6,1,5
2200,3200,9947,4445,6,0,6
2201,3201,9906,4426,11,4,7
2202,3202,9938,4451,6,5,1
2203,3203,9900,4460,18,5,13
2204,3204,9947,4485,4,1,3
2205,3205,9887,4408,2,1,1
2206,3206,9986,4468,2,1,1
2207,3207,9988,4472,1,0,1
2208,3208,9947,4447,3,3,0
2209,3209,9924,4428,7,0,7
2210,3210,9913,4423,1,0,1
2211,3211,9916,4416,1,0,1
2212,3212,9903,4435,1,0,1
2213,3213,9931,4428,1,0,1
2214,3214,9953,4436,3,1,2
2215,3215,9914,4457,2,0,2
2216,3216,9917,4392,1,0,1
2217,3217,9947,4491,1,1,0
2218,3218,9944,4485,1,0,1
2219,3219,9894,4489,2,0,2
2220,3220,9911,4464,8,0,8
2221,3221,9910,4458,16,3,13
2222,3222,9892,4419,1,1,0
2223,3223,9889,4419,6,0,6
2224,3224,9941,4433,8,3,5
2225,3225,9956,4435,1,1,0
2226,3226,9964,4494,1,0,1
2227,3227,9907,4473,2,0,2
2228,3228,9907,4460,1,1,0
2229,3229,9916,4393,1,1,0
2230,3230,9930,4420,8,1,7
2231,3231,9900,4453,7,1,6
2232,3232,9941,4453,2,0,2
2233,3233,9936,4429,10,1,9
2234,3234,9928,4419,3,1,2
2235,3235,9924,4415,1,0,1
2236,3236,9938,4473,3,1,2
2237,3237,9905,4439,5,2,3
2238,3238,9903,4441,1,0,1
2239,3239,9894,4408,2,1,1
2240,3240,9937,4470,3,1,2
2241,3241,9924,4423,2,0,2
2242,3242,9927,4466,3,1,2
2243,3243,9940,4477,1,0,1
2244,3244,9931,4427,3,2,1
2245,3245,9936,4462,5,2,3
2246,3246,9890,4422,3,3,0
2247,3247,9889,4502,2,2,0
2248,3248,9888,4504,1,0,1
2249,3249,9946,4470,1,0,1
2250,3250,9910,4482,2,1,1
2251,3251,9920,4419,4,3,1
2252,3252,9901,4466,6,2,4
2253,3253,9911,4484,2,1,1
2254,3254,9913,4482,1,0,1
2255,3255,9898,4442,2,0,2
2256,3256,9956,4448,1,0,1
2257,3257,9956,4449,3,0,3
2258,3258,9917,4424,23,6,17
2259,3259,9908,4463,4,2,2
2260,3260,9934,4460,5,2,3
2261,3261,9900,4474,1,0,1
2262,3262,9955,4436,1,0,1
2263,3263,9910,4454,1,0,1
2264,3264,9952,4468,1,0,1
2265,3265,9927,4421,4,0,4
2266,3266,9946,4427,1,1,0
2267,3267,9956,4427,1,0,1
2268,3268,9885,4419,2,1,1
2269,3269,9947,4461,1,0,1
2270,3270,9905,4434,10,7,3
2271,3271,9924,4474,2,0,2
2272,3272,9928,4469,3,0,3
2273,3273,9984,4468,5,2,3
2274,3274,9940,4454,4,2,2
2275,3275,9951,4462,2,0,2
2276,3276,9969,4469,1,1,0
2277,3277,9966,4469,1,0,1
2278,3278,9935,4423,1,0,1
2279,3279,9949,4491,1,0,1
2280,3280,9953,4435,3,0,3
2281,3281,9951,4457,5,3,2
2282,3282,9899,4449,7,2,5
2283,3283,9901,4432,3,1,2
2284,3284,9924,4473,2,0,2
2285,3285,9918,4466,8,3,5
2286,3286,9946,4487,1,1,0
2287,3287,9914,4474,1,0,1
2288,3288,9949,4448,2,2,0
2289,3289,9907,4424,5,5,0
2290,3290,9908,4425,6,2,4
2291,3291,9905,4423,1,0,1
2292,3292,9911,4472,4,4,0
2293,3293,9902,4420,2,1,1
2294,3294,9947,4467,9,3,6
2295,3295,9905,4463,3,2,1
2296,3296,9944,4460,1,1,0
2297,3297,9912,4421,3,1,2
2298,3298,9918,4412,5,3,2
2299,3299,9955,4438,1,0,1
2300,3300,9935,4458,3,0,3
2301,3301,9931,4461,3,0,3
2302,3302,9967,4430,1,0,1
2303,3303,9957,4435,2,2,0
2304,3304,9955,4425,1,1,0
2305,3305,9949,4426,1,0,1
2306,3306,9904,4434,6,2,4
2307,3307,9917,4468,3,1,2
2308,3308,9898,4454,2,0,2
2309,3309,9927,4426,6,2,4
2310,3310,9944,4449,5,0,5
2311,3311,9943,4467,5,3,2
2312,3312,9907,4479,2,1,1
2313,3313,9943,4469,4,2,2
2314,3314,9914,4414,1,0,1
2315,3315,9918,4417,8,6,2
2316,3316,9961,4493,1,1,0
2317,3317,9960,4492,2,1,1
2318,3318,9895,4419,3,0,3
